ra,lumclass,vmag,dec,picid
303.0503432,DWARF,8.746999699999998,28.4764438,363187928
308.3384433,DWARF,9.6230001,28.4802518,406484523
307.6325876,GIANT,9.7200003,28.4887408,436471430
307.6498308,DWARF,10.02,28.4986456,436471478
309.2508985,GIANT,10.088,28.5051092,247358803
306.4058018,GIANT,9.9329996,28.5065535,436163439
299.9332172,DWARF,10.459,28.5068636,116227069
300.5933424,GIANT,9.0810003,28.5091504,117490354
302.0461975,GIANT,9.6829996,28.5146717,244847147
300.69611769999995,,6.931489900000001,28.5149937,117906628
299.5399381000001,GIANT,9.5319996,28.5167954,282735458
304.3977153,DWARF,9.130000099999998,28.5174526,88503549
303.2916779,GIANT,10.257,28.5197322,363508686
308.4881727,DWARF,10.091,28.5216225,298098156
305.1921647,DWARF,9.111000099999998,28.5229956,98933651
309.5570073,DWARF,9.991000199999998,28.5234197,397007275
304.1636112,,7.190000099999999,28.5236467,88176282
306.187932,DWARF,7.820000200000001,28.5242567,436093645
307.1507915,GIANT,7.9920000999999985,28.5242952,436351867
300.021279,DWARF,10.163,28.525049900000006,116356703
298.9402034,GIANT,10.154,28.527886,281088428
304.6599775,DWARF,10.157,28.5343831,98351343
304.6603145,GIANT,11.228,28.537714500000003,98351369
306.5953854,DWARF,10.344,28.53882,436218838
301.60029110000005,DWARF,10.14,28.538850300000004,244685313
308.7161352,,8.612999900000002,28.546659100000007,298295539
305.6266888,GIANT,9.883999800000002,28.5477227,435947216
300.4764113,,8.6400003,28.548759000000004,117367642
306.9923435,GIANT,10.188,28.5497237,436306113
302.7365303,,10.291,28.5561206,245185208
302.7367681,,10.201,28.5591122,512866815
304.9014686000001,DWARF,9.871999699999998,28.559848,98649333
300.4662714,DWARF,9.7229996,28.5638126,117367820
309.9090378,GIANT,8.7670002,28.5650125,290766138
301.2027916,DWARF,10.209,28.565674600000005,244446303
307.1845198000001,DWARF,9.1420002,28.5658142,436363369
303.0431458,GIANT,9.7959995,28.5705904,363187471
300.9729754,DWARF,9.5080004,28.5739825,244291861
302.835727,,8.9320002,28.5750217,245214683
302.00218039999993,DWARF,9.9589996,28.5759433,244846856
299.06028139999995,GIANT,9.5249996,28.5866598,281678926
301.9118813,DWARF,9.7519999,28.591930800000004,244822199
307.8911341,GIANT,9.6949997,28.600207399999995,452583475
302.3066293,DWARF,10.045,28.6040853,244969164
307.8555711,,8.430000300000001,28.6049494,452583521
299.5882568,DWARF,7.829999900000002,28.6094791,283326878
306.54342389999994,DWARF,9.755000099999998,28.6170366,436219141
305.6707586,DWARF,9.5270004,28.617154600000006,435946925
299.1411476,DWARF,8.326000200000001,28.6241475,281679352
305.6977829,GIANT,9.001999900000003,28.636471000000004,436001215
305.25998460000005,DWARF,9.8009996,28.6394696,98934177
301.3628661,GIANT,9.658,28.6438211,244558004
305.0734616000001,DWARF,11.539,28.6507011,98738658
298.91639869999995,DWARF,9.4460001,28.6512537,281087138
298.92014710000007,GIANT,9.548000300000002,28.6517267,281087136
306.4457133,DWARF,12.122,28.652594,436162810
306.4439639,DWARF,11.859000000000002,28.655674800000003,436162778
306.4473501,DWARF,12.185,28.655992200000004,436162780
302.43884,,10.123,28.6602269,245055397
302.4335204,GIANT,10.067,28.662911,245055379
300.9688258,GIANT,9.1920004,28.6654096,244291185
303.7138725000001,DWARF,9.5710001,28.6655928,452431934
303.712802,,10.0657,28.6658949,1950668121
303.7141418,,10.5814,28.66631,1950707604
303.918965,,9.8070002,28.6666179,452508784
300.4829115,GIANT,10.073,28.6731933,117368710
302.3240055,DWARF,9.4259996,28.6737377,244968779
302.2378408,GIANT,7.9099998,28.6844124,244968736
300.0116849,DWARF,10.236,28.6863808,116355340
308.55256769999994,DWARF,9.5979996,28.6879314,298097529
307.3901448000001,GIANT,9.2629995,28.6891022,436416789
299.3473105,GIANT,6.7815599,28.6934433,282589711
303.5594662,DWARF,5.2023301,28.697078,452310756
300.7932140000001,,9.4870005,28.7056585,239489156
299.5389489,DWARF,10.027,28.7084924,282733574
299.5048584,GIANT,9.9700003,28.7098816,282733542
309.4639148,DWARF,9.9189997,28.7127273,314785751
303.0524385,DWARF,9.783,28.724362300000006,363186611
301.77716360000005,GIANT,9.6289997,28.7248901,244722479
300.3632084,DWARF,12.005999999999998,28.7279264,116908310
304.489542,GIANT,9.9209995,28.7298274,88504673
299.9989346000001,DWARF,9.8199997,28.734274900000006,116354878
308.6106779,DWARF,9.5600004,28.7350952,298097331
300.3536204,GIANT,10.505,28.7354468,116908206
306.5596496,DWARF,9.9750004,28.7378565,436219626
306.4444791,GIANT,9.637000099999998,28.753146,436152356
302.1084465,,9.512000099999998,28.7544294,244943880
309.8486858,DWARF,9.4250002,28.7545421,290765598
298.9258105,DWARF,8.283,28.754744800000005,281086049
300.0882757,GIANT,10.02,28.7635234,116354662
300.2261502,GIANT,8.715000199999999,28.7644345,116797468
300.0438765,DWARF,10.162,28.7658812,116354607
307.1599359,DWARF,7.920000099999998,28.7752214,436362444
309.7800753,GIANT,9.5690002,28.7758081,290695582
300.8790166,DWARF,10.18,28.783747,239488639
301.3768599,DWARF,12.286,28.787244399999995,244558954
305.137442,GIANT,9.9960003,28.7912537,98738077
308.9917974,GIANT,8.453000099999999,28.7923543,243404247
309.36886560000005,DWARF,10.494000000000002,28.8009539,396921957
305.8291483,GIANT,8.0699997,28.801397,436022602
300.5569817,DWARF,9.0299997,28.8114502,117487104
307.4126602,DWARF,10.135,28.8216717,436417314
302.7208263,,9.1260004,28.8315201,245186674
305.5339651999999,DWARF,7.9899998,28.8407709,99306447
307.8728912,DWARF,10.34,28.8413158,452584372
307.8518523,GIANT,10.022,28.844731,452584371
309.6470585,DWARF,10.058,28.848402,397008198
305.6017941,GIANT,12.838,28.856450899999995,435945837
305.5997645,GIANT,10.025,28.8593057,435945842
302.9815441,DWARF,9.566,28.8598472,245310984
308.264621,DWARF,8.680000300000001,28.8632373,406486090
308.2637388,DWARF,12.0636,28.8633949,406486093
307.6259075000001,GIANT,9.0670004,28.865374300000006,436472814
299.4764649,DWARF,7.2815299,28.8731771,282731914
300.5769908000001,DWARF,9.915,28.8747649,117486602
307.2352997,DWARF,11.553,28.8772976,436362000
301.4023014,DWARF,9.9919996,28.8799723,244559488
307.2217452,DWARF,10.257,28.8816126,436361988
304.3505132,DWARF,8.9729996,28.8829364,88188681
300.32184910000007,GIANT,8.986000099999998,28.884705800000006,116906903
303.00116319999995,GIANT,9.0570002,28.8946107,245311218
304.8953227,DWARF,10.138,28.8950601,98362779
301.792858,DWARF,9.9329996,28.895996500000006,244721536
300.9126490000001,GIANT,9.0979996,28.8972479,244289540
301.6793722,GIANT,10.028,28.9052399,244687513
301.5285982,DWARF,8.7299995,28.9133827,244572909
304.3059358,DWARF,8.0799999,28.914488,88188499
302.7705735,DWARF,12.828,28.9152244,245212833
306.3145565,DWARF,9.5299997,28.915887400000006,436142017
302.7676383999999,DWARF,9.3730001,28.9190816,245212790
307.8100679,GIANT,9.5240002,28.9195189,452534477
307.807609,DWARF,12.1715,28.9239963,452534474
301.6461141000001,DWARF,10.531,28.9389194,244687753
301.4519353,DWARF,9.130000099999998,28.9422008,244572779
305.564682,GIANT,10.935,28.9425049,435945445
299.7755787,GIANT,10.193,28.943455,115756807
303.3479006,GIANT,9.869999900000002,28.9435526,297783532
307.7863582,GIANT,9.5389996,28.9439245,452534378
304.984349,DWARF,10.01,28.9523962,98651201
307.1157998,GIANT,8.7299995,28.954525,436353588
305.13383230000005,GIANT,9.2150002,28.958193400000006,98737248
309.8556358,DWARF,10.986,28.9665401,290765015
300.9098655,GIANT,8.8549995,28.9690685,244288953
305.5012432,GIANT,8.8739996,28.9728002,99307030
300.6340763,DWARF,9.5410004,28.9736456,117485762
304.6997341,GIANT,10.181,28.977096000000003,98353444
300.4276639,DWARF,10.046,28.9777767,117371374
303.4971338,DWARF,10.673,28.9818521,452309253
303.4967192,,10.6387,28.9844952,1950718438
299.596947,DWARF,7.733200099999999,28.9863483,283330382
299.2054310000001,DWARF,9.8260002,28.993117100000006,281835920
306.037535,DWARF,7.286230099999999,29.003147700000003,436063784
301.3669902,DWARF,9.6090002,29.0051595,244560209
303.0511899,GIANT,9.9499998,29.011963800000004,363184891
308.1335091,DWARF,10.451,29.0182829,406356646
301.9409798,DWARF,10.085,29.0197417,244824675
305.8991664,DWARF,10.039,29.022681,436021627
308.5127894,DWARF,10.163,29.042993,298096197
308.2115026,GIANT,8.1149998,29.04353,406356547
304.02655110000006,GIANT,8.8559999,29.0446783,243063572
308.1749807,GIANT,8.073,29.0548082,406356511
303.6898023,DWARF,10.715,29.0626396,452403497
299.5657396000001,GIANT,8.559,29.0672157,282729978
299.4107385,DWARF,12.31,29.0700251,282593403
299.4157,GIANT,10.233,29.0727609,282593421
305.4857748,GIANT,9.0500002,29.0852298,99307534
305.5853954,DWARF,8.2600002,29.0901838,435944752
309.8300086,DWARF,8.029999700000001,29.0976079,290764614
307.3007307000001,DWARF,10.417,29.097836,436418497
299.5526647,DWARF,10.767,29.0978552,282729653
307.26840560000005,GIANT,10.189,29.1099475,436361009
302.970732,DWARF,8.430000300000001,29.1120716,245312562
301.54875560000005,GIANT,10.038,29.1159094,244571763
301.5492609,,12.3314,29.1180604,1962910519
303.0970871,DWARF,9.401,29.127505600000006,363184094
301.3863064,DWARF,10.03,29.1282148,244560876
304.1065197,DWARF,8.5500002,29.1310035,243063888
306.0864208,DWARF,10.058,29.1334897,436082746
309.4511011,DWARF,9.852999699999998,29.1350294,314784441
300.270646,,8.2399998,29.1381552,116904691
300.4083249,DWARF,10.137,29.1389144,117372829
309.6376525,DWARF,10.8517,29.1444224,1953859742
304.3801798,GIANT,6.242360099999999,29.149542600000004,88580521
304.3811958,DWARF,11.0628,29.1498899,1950658207
302.3769685000001,DWARF,10.116,29.1517863,245061598
302.1526738,GIANT,9.7419996,29.1544029,244948899
303.18146960000007,DWARF,9.8830004,29.1545935,363512471
306.950232,GIANT,10.105,29.158303600000004,436303578
306.526792,DWARF,10.353,29.1583375,436221474
306.5238607,DWARF,10.149,29.1619723,436221481
302.85693260000005,GIANT,7.2048602,29.167451,245211282
305.860225,DWARF,9.2969999,29.1764527,436020925
301.9484433,GIANT,10.2,29.1771637,244825662
302.9981033,DWARF,8.838000300000003,29.1875528,245313023
303.9018374,DWARF,9.335,29.1878531,452510741
301.7852357,DWARF,10.488,29.1922391,244700683
302.5040099,DWARF,9.5360003,29.198515500000006,245087818
304.5149303,GIANT,9.3470001,29.2023807,98049035
304.5560521000001,,9.6815996,29.202534000000004,1950657646
304.5557676,GIANT,8.659999800000001,29.2030896,98049007
304.5535934,,9.0917997,29.2043197,1950657661
300.3867756,DWARF,9.5439997,29.204700800000005,117373411
300.3847668,DWARF,12.814,29.206124100000004,117373403
309.1290678000001,DWARF,8.840000199999997,29.2079146,243411068
303.08133839999994,DWARF,9.665,29.2095604,363183584
303.2320581,DWARF,9.6330004,29.2121322,363512865
303.2299985,DWARF,10.226,29.2124726,363512842
304.18663439999995,GIANT,9.8549995,29.2148785,88179636
299.1384932,DWARF,9.9840002,29.2226081,281819373
298.9866649,DWARF,8.489999800000001,29.2228429,281081392
304.90214239999995,DWARF,9.849,29.2230108,98652543
300.50541989999994,DWARF,9.8739996,29.2298324,117373612
302.7167708,DWARF,8.614999800000001,29.234221100000006,245189014
309.3506186,GIANT,10.016,29.2344858,396923186
308.65330760000006,DWARF,10.324000000000002,29.236932,298297931
300.8822132,DWARF,9.4289999,29.2394445,239485547
299.9513621000001,GIANT,9.4130001,29.2426717,116233472
308.6505764,DWARF,11.9506,29.2428126,298297937
309.4745358,DWARF,9.6400003,29.2459322,314784116
304.7305481,DWARF,9.977999699999998,29.246529100000004,98354662
304.7791295,DWARF,10.176,29.2507547,98361196
304.7771738,,10.345999999999998,29.2519109,1955410399
303.86109689999995,GIANT,9.1330004,29.2520047,452510997
300.8306587,GIANT,9.611000099999998,29.260121,239485431
299.73634639999995,GIANT,9.611000099999998,29.2633894,115753997
300.7609167,DWARF,10.06,29.2658154,117912642
305.2161843,GIANT,9.9980001,29.2698322,98937256
300.1734495,DWARF,10.126,29.273496500000004,116802021
307.2837269,GIANT,9.9329996,29.298171000000004,436360192
306.1923525,DWARF,9.8079996,29.3012744,436089959
299.3562871000001,GIANT,12.457,29.3034052,282595870
309.3359188,GIANT,9.6700001,29.3036152,396923400
299.3585636,GIANT,9.6759996,29.303918100000004,282595787
301.3910869,DWARF,9.9549999,29.3050528,244561878
301.5678632,GIANT,9.263999900000002,29.3153674,244570598
308.6386733,DWARF,9.8179998,29.3172071,298298176
301.1431412,DWARF,9.7150002,29.3176953,244413191
303.3902009,DWARF,9.8050003,29.3184228,297781531
305.6429579,GIANT,10.024,29.3187765,435943617
305.6451062,GIANT,11.597,29.3198863,435943608
307.51034080000005,GIANT,9.3850002,29.3203833,436436859
299.4886353,DWARF,12.882,29.3235154,282727471
299.4909120000001,GIANT,9.2950001,29.324336,282727438
301.8056779,GIANT,8.559,29.3260478,244699752
299.9207692,GIANT,9.7130003,29.3289717,116234286
306.6118163000001,GIANT,9.6569996,29.3309898,436222310
310.0570799,GIANT,9.1700001,29.3372385,291021231
306.6758917,GIANT,9.2860003,29.3376581,436227564
299.8785895,DWARF,10.11,29.337859,116234376
301.353209,,9.6079998,29.349730600000004,244562163
299.3344172,DWARF,9.3389997,29.3524098,282596354
308.711739,GIANT,9.9809999,29.3537374,298298312
298.8490177,GIANT,8.739999800000001,29.3599531,280905975
302.6333829,,7.610000099999999,29.362803000000003,245086810
309.0859148,DWARF,10.093,29.3707974,243410464
304.274351,DWARF,10.477,29.3761782,88186075
307.8496567,DWARF,10.054,29.3766423,452586259
303.0830503,DWARF,9.4049997,29.3787855,363182520
303.0826375,DWARF,9.2040005,29.3794101,363182515
306.0866632,,9.0768995,29.3809743,1955064928
306.0875683000001,DWARF,9.184,29.3829419,436083994
306.0876848000001,,9.2107,29.3830718,1955064923
305.6969605,GIANT,9.1149998,29.385316600000003,436004778
303.2595463,DWARF,9.4980001,29.3884033,363513941
309.9973445,GIANT,9.5059996,29.393393,291021372
304.325092,GIANT,9.9420004,29.3963344,88186034
307.549671,DWARF,10.112,29.403101,436436531
302.2513478,GIANT,10.288,29.417093800000004,244964103
298.872238,GIANT,11.352,29.4201847,280906518
298.8758063,DWARF,9.9200001,29.4257705,280906619
303.8910471000001,DWARF,11.588,29.443024,452511597
308.916185,GIANT,9.6809998,29.4438981,243406588
301.10972539999995,GIANT,8.8339996,29.4457148,244414118
305.7832711000001,GIANT,10.132,29.4483928,436005037
306.0834346000001,GIANT,9.5740004,29.4521199,436084374
299.7948755,GIANT,10.06,29.4530724,115752225
305.9538329,DWARF,10.296,29.457104600000005,436019513
305.568192,DWARF,9.451999699999998,29.4588543,435942934
306.5308988,DWARF,8.869999900000002,29.4670748,436222965
301.2067492,DWARF,9.3900003,29.4678286,244421322
307.246123,GIANT,9.9980001,29.4762483,436359462
304.2848168999999,DWARF,9.3280001,29.4786696,88185647
303.5530418,GIANT,9.1429996,29.4796339,452306660
305.4625092,DWARF,10.0,29.484747100000003,99309393
302.8181881,GIANT,9.0439997,29.4874208,245209202
301.4767619,GIANT,8.369999900000002,29.4879026,244569534
302.1220016000001,DWARF,10.036,29.4936573,244953859
308.6626678,,9.2799997,29.4940235,298298784
300.0950501000001,GIANT,8.665,29.4962574,116348019
307.9994383,GIANT,9.3179998,29.4978736,363578237
304.7930982,GIANT,7.244249799999999,29.5001703,98360046
305.36568430000005,GIANT,10.608,29.504977500000006,99017353
299.7832177,GIANT,11.831,29.5055956,115751763
305.6839662,DWARF,10.203,29.5063994,435942729
299.7819914,,12.093,29.508814,115751748
299.7842854,DWARF,10.201,29.5107182,115751701
298.89475310000006,DWARF,7.829999900000002,29.5123079,280907466
305.2670933,GIANT,9.9189997,29.514287,99013269
308.3437247,GIANT,7.46,29.5227863,406488684
300.4238897,DWARF,9.2959995,29.5237682,117376100
299.4261717,DWARF,9.9350004,29.5239309,282598112
299.2020229,DWARF,8.024000200000001,29.5260579,281830499
301.0848869,GIANT,9.279000300000002,29.5312395,244414718
302.542671,GIANT,9.5170002,29.5347244,245085701
303.7303839,GIANT,9.878000300000002,29.5376307,452427594
304.85714269999994,DWARF,10.594,29.5412204,98359879
305.7562082,GIANT,8.762000099999998,29.5418634,436005500
302.5923494,DWARF,11.384,29.5591968,245085582
306.7716646,GIANT,10.512,29.5604007,436298795
302.5931182,DWARF,12.744000000000002,29.5637097,245085493
306.5264423,DWARF,11.251,29.5645088,436223385
306.5261406,GIANT,9.9849997,29.569495,436223398
300.3201327,GIANT,10.955,29.5752298,116900776
300.3164116000001,DWARF,9.3327999,29.5764086,1963381420
300.3821516000001,GIANT,9.6859999,29.5784777,117376558
305.8295355,DWARF,10.63,29.5827027,436018879
300.5042398,,9.130000099999998,29.5850449,117376645
307.0660303,DWARF,9.7229996,29.5896342,436356133
301.90926139999993,GIANT,9.059,29.597127500000006,244828708
299.1809263,GIANT,10.089,29.610957,281823131
308.3769948000001,DWARF,10.01,29.6116334,298015661
309.9182856,GIANT,9.9309998,29.6142174,290763031
306.1953566,DWARF,9.2299995,29.6190853,436088376
299.3951891000001,DWARF,9.9209995,29.6266817,282599274
299.395163,GIANT,11.193,29.6282141,282599295
302.0730633,GIANT,10.16,29.6355045,244833682
300.6703732,DWARF,8.897000300000002,29.6460762,117915755
302.5668836000001,GIANT,8.5129995,29.6480075,245084946
303.5483615,GIANT,9.5299997,29.6546011,452305710
304.0975414,GIANT,10.02,29.6578191,243065836
307.4048382,GIANT,9.470999699999998,29.6630872,436420847
307.4036644,DWARF,9.224,29.6635612,436420855
304.7341698,DWARF,9.8210001,29.6732295,98356653
299.7767306,DWARF,9.849,29.6735415,115655590
300.2298038,GIANT,9.8249998,29.6782858,116894698
299.0167215,DWARF,10.264,29.6796647,281077068
300.234383,GIANT,9.8158998,29.680944,1963392133
308.4907857,,8.4799995,29.6859718,298093865
302.5299454,GIANT,9.625,29.6890905,245084709
299.4296875,DWARF,9.467,29.6960716,282599996
305.8249559,DWARF,10.129,29.705513300000003,436006285
302.7672401,GIANT,7.980999900000001,29.7055511,245192205
301.4487154,GIANT,10.583,29.707328000000004,244567916
303.4630896000001,,9.816,29.708286600000005,452305395
301.4471317,DWARF,9.0970001,29.7096525,244567895
301.7554457,GIANT,8.5500002,29.7204819,244696858
309.4581558000001,DWARF,8.25,29.7218945,314650764
300.1188019,GIANT,10.077,29.7242749,116895162
302.4301849,GIANT,7.718999900000001,29.725582,245081584
307.8228437,GIANT,8.0030003,29.727558,452587442
304.95640739999993,,6.7608199,29.7282492,98654956
302.512514,GIANT,8.5190001,29.728873,245084398
304.3785079,DWARF,9.8290005,29.7337825,88583221
302.917414,GIANT,9.6330004,29.7345904,245316470
303.18494869999995,DWARF,9.6999998,29.738130100000006,363575162
303.4638624,DWARF,12.91,29.7427187,452305122
309.6234336,DWARF,9.8760004,29.7446219,397010842
309.62427389999993,DWARF,10.206,29.7449161,397010857
307.1514568,GIANT,9.2659998,29.7536637,436356819
300.9463863,DWARF,10.068,29.7557283,244282881
301.0703565,DWARF,10.144,29.7591497,244416406
306.3084394,DWARF,9.1700001,29.759713800000004,436146033
299.9591285,,9.4560003,29.7606419,116238450
301.4649123000001,DWARF,9.2889996,29.7633964,244567447
301.4659821,GIANT,9.241000199999998,29.7636906,244567482
308.9183223,GIANT,9.758999800000002,29.770828700000006,243407780
304.0945040000001,GIANT,8.755999599999999,29.7708614,243066315
303.673977,GIANT,9.882,29.7711519,452424141
301.8562701,DWARF,10.216,29.7767287,244830107
310.0670814,GIANT,8.883999800000002,29.7778126,291022655
306.1346747,DWARF,10.401,29.7783947,436087590
308.3714371000001,GIANT,8.6070004,29.7816516,298016229
310.0650097,DWARF,11.7489,29.7826969,291022659
299.22787180000006,DWARF,9.0710001,29.7870213,281827887
302.7384627,DWARF,9.7399998,29.7915342,245192779
307.3333145000001,DWARF,9.7600002,29.7985193,436421336
299.4909282,GIANT,9.4750004,29.7998739,282604022
302.193462,DWARF,11.061,29.8010195,244958957
302.1977296,DWARF,10.664,29.8020909,244958983
302.2590393000001,GIANT,9.762000099999998,29.802748,244961378
300.4885558000001,DWARF,11.493,29.8052707,117476260
301.04013189999995,,9.4700003,29.8108069,244282431
300.0795924,DWARF,7.780000200000001,29.8190957,116344834
300.1924578,DWARF,7.8249998,29.820667800000006,116896152
299.3070074,DWARF,7.908999900000001,29.822258,281827534
302.0781972000001,DWARF,9.8549995,29.8255489,244832148
299.0239834,DWARF,9.0360003,29.8259244,281075581
307.0596851,DWARF,9.5240002,29.8262414,436357086
309.2385434,DWARF,10.305,29.8339479,247354911
309.2373849,DWARF,11.412,29.837374800000006,247354894
300.4367256999999,GIANT,9.1750002,29.8440719,117476666
305.0924753,DWARF,8.8599997,29.865806899999995,98656317
301.3712321000001,GIANT,8.2939997,29.8714243,244565876
309.5326331,DWARF,9.1879997,29.8799509,161708767
309.5322345,,9.780300099999998,29.8809407,1954452882
300.1563767,,8.2399998,29.8850253,116896740
300.4749998000001,GIANT,8.3570004,29.8916829,117477072
303.7292643,GIANT,8.7349997,29.892513800000003,452425526
300.90858110000005,DWARF,5.7379999,29.8949186,105999792
299.8293438,DWARF,12.853,29.9045973,328207122
302.599235,DWARF,9.9589996,29.911186600000004,245083334
299.8242985,GIANT,9.7480001,29.9136475,328207172
300.064834,DWARF,7.420000099999998,29.9187216,116344049
299.2914363999999,DWARF,8.6499996,29.9229936,102232319
304.122986,DWARF,10.022,29.9261085,88182913
302.7712595000001,GIANT,10.333,29.9298139,378592237
301.8809657,DWARF,9.757,29.9312095,244831129
304.8814424,DWARF,9.869999900000002,29.9358481,426349952
299.2065074,DWARF,9.1719999,29.936901,281826592
299.6528638000001,DWARF,7.829999900000002,29.937943800000006,283463569
299.9535088,GIANT,9.3920002,29.9399413,103234785
304.8411079,DWARF,9.2299995,29.9406914,98358013
307.2694938,DWARF,9.0500002,29.9408463,408267843
307.2690192,DWARF,10.294,29.943399300000006,408267839
301.5314575000001,DWARF,9.8999996,29.9456322,90112092
299.0354602,GIANT,9.79,29.948853000000003,87307634
300.19601760000006,GIANT,9.9750004,29.9513821,116897067
306.9503076000001,GIANT,8.7510004,29.9528166,436300415
304.4836001,DWARF,10.17,29.9549307,202945491
300.8525312,GIANT,8.2399998,29.9562419,239480743
309.3612074,DWARF,8.930000300000003,29.9583528,161708559
307.2314304,DWARF,8.2700005,29.9617865,408267798
309.513074,,9.7849998,29.9653547,161708948
306.046026,DWARF,9.3900003,29.9683961,436086744
303.73337589999994,GIANT,8.7950001,29.9706381,380785490
305.1258168,GIANT,8.574000400000001,29.9725647,135794840
300.3064348000001,DWARF,9.4029999,29.9840493,103980894
298.8346535,GIANT,7.880000099999998,29.9849684,87306827
300.9305415,GIANT,6.788000099999999,29.9885343,105999381
304.444711,DWARF,10.07,29.995404,202945347
307.3618173,DWARF,9.8500004,29.996024,230446404
302.0920843,GIANT,8.633999800000002,29.9981781,91346438
308.7756937,GIANT,8.4329996,30.012636600000004,161275837
303.8336028,GIANT,7.8400002,30.0200767,379054718
301.0831456,DWARF,12.515,30.020521,106000784
301.0806831000001,GIANT,9.6169996,30.021742600000003,106000832
309.0549996000001,DWARF,9.9729996,30.0243228,161374646
300.3647180000001,GIANT,8.052,30.028517200000003,104519590
307.1780481,GIANT,9.326999699999998,30.0303182,230397942
309.7819362,DWARF,12.923,30.0331171,428196851
306.3671349,DWARF,9.366000199999998,30.034119300000004,199029579
300.7647503,DWARF,9.6169996,30.0341751,105252528
309.7817482,GIANT,9.5970001,30.0350742,428196852
302.3859742,DWARF,9.8540001,30.0458123,378591156
302.3561607,GIANT,9.218999900000002,30.0507765,378591112
304.5962881,DWARF,9.4280005,30.057333,202946389
300.954013,DWARF,8.6700001,30.0605093,105998695
300.6050146,DWARF,11.719,30.0662392,104522152
308.0349695,GIANT,9.9460001,30.0709401,230618301
300.61303819999995,GIANT,8.7110004,30.0774217,105250106
308.0866368,GIANT,9.9569998,30.0806771,312785847
305.7763438,GIANT,10.87,30.0843828,136661279
301.1027861,DWARF,10.592,30.085446500000003,106001428
301.1740809,DWARF,9.5860004,30.08859960000001,89391841
305.7744702,,10.384,30.0893272,136661282
307.9295166,DWARF,9.1049995,30.1015152,230618394
299.9355551000001,GIANT,10.415,30.11089,103236306
305.58372189999994,GIANT,8.3649998,30.1125349,136203936
304.245256,GIANT,8.2399998,30.1130002,202807054
304.2814868000001,,9.130000099999998,30.1144918,416877856
308.2135498,,11.181,30.114529200000003,313151690
305.8593786,DWARF,10.412,30.1156873,136663389
308.2153581,DWARF,11.059,30.116861,313151696
305.3533307,GIANT,9.9029999,30.1170816,135796358
305.8602094,DWARF,10.5898,30.117207300000004,1955517045
305.8575525,DWARF,10.2349,30.1185329,1955517044
310.0374232,DWARF,9.6350002,30.1193439,99479965
306.9673786,,9.5299997,30.1199798,199417695
308.830237,,9.404000300000002,30.1216483,161275386
303.735617,,9.9300003,30.127144399999995,380786502
306.9948491,DWARF,12.192,30.1305091,199417751
300.5726814,DWARF,9.3929996,30.1321541,104522780
307.0014143,,9.7594995,30.132350800000005,1955269996
308.4494836,DWARF,9.8369999,30.1339203,313153008
308.703402,GIANT,10.112,30.1351795,381202615
304.504496,DWARF,10.304,30.142512100000005,202944495
306.6971308,DWARF,9.8120003,30.1504467,199277857
302.22876569999994,DWARF,9.0760002,30.1506391,91348647
301.0211817,DWARF,10.497,30.158968800000004,105908354
299.585891,DWARF,10.247,30.1663696,102860895
300.4359468,GIANT,10.04,30.1687562,104518142
305.4796737,DWARF,9.6820002,30.1696843,136201237
301.0273398,GIANT,8.96,30.1752141,106002235
309.3860619,DWARF,8.658,30.1773289,161707705
303.5764346,,7.1142602,30.1776833,380513613
303.7887608,GIANT,10.214,30.184092,380786907
303.7849833,DWARF,9.993,30.1848751,380786883
304.2725213,DWARF,9.4250002,30.1963787,416877345
305.3319850000001,DWARF,8.0799999,30.2034249,135796943
304.2381427,DWARF,9.2700005,30.20668,202806474
300.3826321,GIANT,7.722000099999999,30.2159017,104517577
302.3880678999999,DWARF,9.1499996,30.2160625,378494378
300.2116852,DWARF,10.193,30.2226932,103983409
302.0131426000001,GIANT,9.994999900000002,30.225947100000006,91344672
302.3254184,DWARF,9.6260004,30.228622,378494284
302.2714368,GIANT,9.845999699999998,30.2404924,91349333
306.5706999,GIANT,9.934,30.2460355,199275550
308.7803999,,7.599999900000001,30.2507723,161274843
309.0689202,GIANT,9.5880003,30.2579178,161373676
307.9309097000001,GIANT,7.13557,30.259929100000004,230619047
301.1425928999999,,9.3120003,30.2641859,106003092
304.1087935,DWARF,9.8859997,30.2714018,202553407
302.6330977,DWARF,7.809999900000001,30.2721524,92306625
299.768769,DWARF,10.055,30.279819,328353545
307.7248401,DWARF,8.3500004,30.289807,230523116
303.0149559,DWARF,9.8039999,30.2903457,92535854
303.2008913,GIANT,8.652999900000001,30.2945634,276044921
302.1014698,GIANT,8.130000099999998,30.2951627,91344149
303.0140886000001,DWARF,10.959,30.297841,92535933
299.286135,GIANT,10.067,30.3099471,102228544
304.3804442,GIANT,7.959000099999999,30.321538,416876568
301.4242348,DWARF,8.1800003,30.325079100000004,89506807
301.4238833,DWARF,12.7179,30.326560200000007,89506815
299.4501209,GIANT,9.9189997,30.3339663,102236801
309.7493912,GIANT,5.6762199,30.334309,428196928
302.1619219,DWARF,9.005000099999998,30.3373665,91350171
305.8465449,DWARF,10.125,30.3384937,136664712
307.703211,DWARF,10.202,30.3435223,230523330
307.7055411,DWARF,11.737,30.344777,230523349
301.2825435000001,GIANT,9.9790001,30.3542005,89389655
301.2794982,DWARF,11.9185,30.3547139,1963538059
